@RELATION WhereIsSmartphone
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.13813443,1.321698,1.1496513,6.654101,-0.77005965,-0.20929588,1.2460372,1.1162604,5.512576,-1.4067011,0.3630281,1.7665826,1.3291285,6.261869,-1.0585146,0.659996,-0.38050616,-0.576528,1.0299132,0.8649662,0.83984387,1.060721,0.7481665,0.70533764,0.8984451,0.8990399,1.0006621,1.6412284,1.2358093,0.75297827,1.2070764,1.0626382,0.8803404,0.002206101,2.7899837,-0.018481117,0.40281376,0.41428182,TASCA_DESTRA_DAVANTI_PANTALONI
0.05489091,1.5898324,1.2608856,5.6927047,-0.9803489,8.5770665E-4,2.5281878,1.5900276,8.212374,-0.5866969,0.3769272,3.7535682,1.9374127,8.284852,-0.60532844,63.9973,0.14562735,0.0022755233,0.79299605,0.650809,0.82069635,0.6288427,0.4235523,0.6735425,0.92804503,0.9020813,0.9720232,0.5553953,0.5570012,1.0028914,0.6931863,0.68712205,0.9912517,0.00190452,3.8958151,-0.006679941,0.54444635,0.36611995,TASCA_DESTRA_DAVANTI_PANTALONI
0.07590416,2.1842299,1.477914,7.6059055,-0.9177642,0.083636925,1.7476554,1.3219892,9.53083,-0.37887445,-0.22632274,2.2556376,1.501878,9.326187,-2.9592767,0.90754366,-0.33538017,-0.36954716,1.1179471,0.98404396,0.88022405,1.2498058,0.96834254,0.7747944,1.3899062,0.52217126,0.37568814,0.57378566,1.6837106,2.9343894,0.7980318,0.8155429,1.0219429,0.0012646992,3.2211096,0.3568611,-0.5214214,-0.08493482,TASCA_DESTRA_DAVANTI_PANTALONI
0.32366103,2.2185764,1.4894886,8.152687,-0.78756726,-0.1592116,2.533348,1.5916495,8.862542,-0.6550559,-0.50779265,2.2869678,1.5122724,6.3055687,-1.9984798,-2.0328984,-0.63738817,0.31353664,0.93581444,0.9849341,1.0524887,0.87574875,0.9700952,1.1077323,1.0240048,0.85467917,0.8346437,0.85171187,2.1687787,2.5463762,0.9199039,1.2929344,1.4055103,0.0031143145,3.8681612,0.061821688,-0.66113263,-0.33060607,TASCA_DESTRA_DAVANTI_PANTALONI
0.17152695,1.7926961,1.3389161,6.5070143,-1.2594377,-0.2805638,5.2340984,2.287815,13.937055,-1.2264602,0.44000936,1.4550157,1.2062403,6.0785427,-0.47516826,-0.61136526,0.3898257,-0.6376314,0.58523786,1.1099912,1.8966495,0.34250334,1.2320803,3.5972798,0.47244203,1.8524766,3.9210663,0.4600715,0.6989136,1.5191412,0.4668859,1.0704892,2.2928283,0.0027465695,3.9668326,0.4137333,0.3341405,0.38072747,TASCA_DESTRA_DAVANTI_PANTALONI
0.012368832,2.2177432,1.4892089,6.283186,-0.9252124,-0.36827812,3.0983155,1.7602032,8.686678,-1.5677382,0.58516717,1.76455,1.3283637,6.9418807,-0.5544154,-0.033585574,0.021137262,-0.6293554,0.84604377,1.1210853,1.3250914,0.71579,1.2568321,1.7558672,0.5693328,1.2195436,2.1420577,0.96471334,0.73078763,0.75751793,0.72331285,0.9051129,1.2513436,0.0034576089,3.7220707,0.3394625,0.19261563,0.30717063,TASCA_DESTRA_DAVANTI_PANTALONI
-0.12473674,0.32382348,0.5690549,3.8999448,-0.97783816,-0.32222286,0.4979581,0.7056615,4.8421564,-1.2368293,0.60591394,0.6390536,0.79940826,4.46378,-0.28703147,0.38711327,-0.20586544,-0.5317964,0.8064135,0.71184516,0.88272977,0.65030265,0.5067235,0.7792118,0.7201433,1.9368303,2.6895068,0.91088116,0.5685309,0.62415487,0.80541486,0.8736866,1.0847659,0.003487544,1.6481079,-0.09726569,-0.11569113,0.08750841,TASCA_DESTRA_DAVANTI_PANTALONI
0.014007174,1.9340601,1.3907049,8.717957,-1.397385,-0.09369192,1.0344049,1.017057,4.764862,-1.260451,0.3665381,1.8007135,1.3419067,7.185211,-0.50135183,-0.14950247,0.038214784,-0.25561306,1.3673816,1.0363648,0.7579193,1.8697321,1.0740521,0.5744417,1.9125456,2.1178408,1.1073414,1.7251294,0.759836,0.4404516,1.8296347,1.2133194,0.6631485,9.782489E-4,3.0951872,0.07822726,0.6630204,0.23448569,TASCA_DESTRA_DAVANTI_PANTALONI
-0.12746581,2.630104,1.6217595,8.043976,-1.1806592,-0.42786846,1.6021674,1.2657675,6.5304565,-1.2657032,0.12335653,1.0568913,1.0280522,4.663391,-0.6622068,0.29790887,-1.0333123,-3.4685514,1.2812461,1.577507,1.2312287,1.6415913,2.4885285,1.5159245,1.1938097,2.344213,1.9636405,1.2798009,1.3148197,1.0273626,1.2317631,1.7249198,1.4003664,0.0012351469,3.1500216,0.3581341,0.66763985,0.46048942,TASCA_DESTRA_DAVANTI_PANTALONI
-0.14633226,2.1131055,1.4536525,7.608185,-1.7474955,-0.09174157,1.5051875,1.2268609,4.9645996,-0.94030476,0.21232921,3.085929,1.7566812,7.6957703,-0.7978213,1.5950487,-0.6891763,-0.4320723,1.1848552,0.82749933,0.698397,1.4038819,0.6847551,0.4877583,2.0113018,1.4169317,0.70448494,1.0822554,0.64690197,0.59773505,1.532487,0.988619,0.64510757,7.183806E-4,3.596514,-0.05582766,0.71200264,0.011846958,TASCA_DESTRA_DAVANTI_PANTALONI
