@RELATION WhereIsSmartphone
@ATTRIBUTE X_R_AVERAGE NUMERIC 
@ATTRIBUTE X_R_VARIANCE NUMERIC 
@ATTRIBUTE X_R_STD NUMERIC 
@ATTRIBUTE X_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_AVERAGE NUMERIC 
@ATTRIBUTE Y_R_VARIANCE NUMERIC 
@ATTRIBUTE Y_R_STD NUMERIC 
@ATTRIBUTE Y_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_AVERAGE NUMERIC 
@ATTRIBUTE Z_R_VARIANCE NUMERIC 
@ATTRIBUTE Z_R_STD NUMERIC 
@ATTRIBUTE Z_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_AVERAGE NUMERIC 
@ATTRIBUTE |V|_R_VARIANCE NUMERIC 
@ATTRIBUTE |V|_R_STD NUMERIC 
@ATTRIBUTE |V|_R_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_R_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_STD_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_STD_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Y_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_Z_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_R_|V|_R NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_R_|V|_R NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Y_R NUMERIC 
@ATTRIBUTE CORRELATION_X_R_Z_R NUMERIC 
@ATTRIBUTE CORRELATION_Y_R_Z_R NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
0.10638297,3.9572186,1.9892759,8.165091,-1.053971,-5.5750074,8.680259,2.9462278,15.63363,-2.9784772,10.605439,16.701458,4.086742,17.773016,0.21875685,12.622092,13.589088,3.6863382,17.958069,0.29817566,-0.019082122,0.010030982,0.008428316,-0.52567434,-0.44168648,0.8402283,0.6751942,0.4867633,0.5396347,0.72092336,0.79922885,1.1086183,0.45588717,0.23693852,0.29120559,0.5197306,0.6387668,1.2290344,0.35797948,-0.84189665,-0.5491512,-2.3518014,-1.53403,0.65227866,1.0116347,0.17473978,0.15535866,0.1727301,0.15357189,0.8890859,0.52227736,0.4594094,0.45467532,0.8796273,0.870563,0.98969525,0.2396392,17.882998,-0.58386326,-0.014114402,-0.054526486,TASCA_DESTRA_DAVANTI_PANTALONI
-0.39298633,5.378274,2.3191106,11.889004,-0.8845695,-2.602805,55.73602,7.465656,36.39727,-6.0909357,9.941174,24.170221,4.9163218,24.062677,-0.2651675,12.265176,40.60596,6.3722806,33.4923,0.08980404,0.1509857,-0.03953118,-0.032040823,-0.26182067,-0.21221097,0.8105203,0.31063724,0.4717166,0.36393732,1.518545,1.171583,0.77151686,0.09649548,0.22251654,0.13245036,2.3059788,1.3726069,0.59523827,0.17849088,1.1064941,-1.6887268,6.1991634,-9.461139,-1.526196,1.2290457,0.33169383,0.17144439,0.26987916,0.13949391,0.51687545,0.3266455,0.49408484,0.35497725,1.5126027,1.0867355,0.71845406,0.20567544,17.25966,-0.7311426,0.31757307,-0.53124535,TASCA_DESTRA_DAVANTI_PANTALONI
-0.70484835,2.614394,1.6169088,6.672123,-1.1058232,4.753527,4.5931277,2.1431584,7.8047724,0.07368829,9.548184,29.02914,5.38787,17.671139,0.10689032,11.03544,28.716347,5.3587637,19.122648,0.11547941,-0.14827903,-0.073820144,-0.06387134,0.4978462,0.43075103,0.8652291,0.75445133,0.30010167,0.30173168,0.39777473,0.39993525,1.0054315,0.5691969,0.09006102,0.09104201,0.15822472,0.15994819,1.0108925,-5.64321,-1.6566458,-1.4034054,0.29356444,0.24868922,0.8471367,0.37604433,0.16013357,0.14655548,0.42583695,0.38972926,0.91520774,0.85487735,0.37757176,0.3489121,0.44166777,0.40814286,0.92409474,0.21378556,15.8330765,-0.029280635,-0.030928072,0.60036325,TASCA_DESTRA_DAVANTI_PANTALONI
0.16948003,16.43707,4.054266,18.021973,-0.6383865,8.083894,38.460377,6.201643,20.72713,-0.06728705,9.093611,31.699516,5.6302323,18.589342,0.036658626,13.111563,62.755684,7.9218483,26.097008,0.039984692,0.020965148,0.018637264,0.012925997,0.8889641,0.6165469,0.6935566,0.65374064,0.7200886,0.5117828,1.1014897,0.782853,0.7107221,0.42737675,0.5185275,0.2619216,1.2132796,0.61285883,0.5051258,5.373784,-9.926808,-6.4604583,-1.8472661,-1.2022177,0.65080917,0.56640625,0.5700358,0.40464425,1.0064081,0.71440643,0.7098576,0.8694871,0.9694788,0.6905762,1.1150007,0.794234,0.712317,0.24336953,20.47729,0.34341517,0.24731152,0.9257037,TASCA_DESTRA_DAVANTI_PANTALONI
1.1632074,6.3285136,2.5156536,10.377115,-0.41785732,-1.9026511,7.7700787,2.787486,10.802728,-1.9196223,10.819014,28.920557,5.377784,17.604063,0.09571466,11.768315,26.550144,5.1526833,17.392025,0.11709381,-0.6113614,0.107515104,0.09884231,-0.17586179,-0.16167574,0.9193341,0.90248114,0.4677863,0.48822206,0.5183336,0.5409776,1.043686,0.81447226,0.21882406,0.2383608,0.26866975,0.29265675,1.0892806,0.43057576,-1.6412935,-1.325875,-3.8118575,-3.0793073,0.8078233,1.9780504,0.3759557,0.37154254,0.19006377,0.18783268,0.9882614,0.9606014,0.5894727,0.5966594,0.61364967,0.6211311,1.0121917,0.22092912,15.787921,0.1516145,-0.021805385,0.053878456,TASCA_DESTRA_DAVANTI_PANTALONI
-0.21528618,3.184395,1.7844874,8.527671,-0.9929613,-1.9201132,35.808975,5.9840603,37.289707,-3.4467154,11.506504,17.876825,4.2280993,15.069501,0.2645203,12.784201,29.567175,5.4375706,25.527916,0.19025652,0.112121604,-0.018709956,-0.016840018,-0.166872,-0.15019423,0.9000566,0.29820678,0.42205426,0.32817733,1.4153074,1.1005026,0.7775714,0.08892729,0.17812979,0.10770035,2.0030947,1.2111057,0.6046173,0.14699711,-0.783929,-0.7083639,-5.3329554,-4.8188963,0.9036072,0.5102487,0.20883505,0.13572618,0.4092809,0.26600006,0.6499205,0.22868699,0.5658894,0.33405277,2.474515,1.4607424,0.59031457,0.23335195,16.85865,-0.20863225,-0.24710932,-0.4108069,TASCA_DESTRA_DAVANTI_PANTALONI
1.7869899,3.8427432,1.9602916,8.83519,-0.28424305,-3.9829485,5.3338127,2.3095047,13.649845,-1.8931503,11.093824,6.618463,2.5726373,9.708221,0.40494815,12.309637,6.3980584,2.5294383,9.826036,0.4319649,-0.44866005,0.1610797,0.14516999,-0.35902393,-0.32356346,0.9012308,0.8487931,0.76197743,0.7749909,0.8977187,0.9130505,1.0170785,0.72044957,0.5806096,0.60061085,0.805899,0.83366114,1.0344486,0.21893576,-0.29598808,-0.26170185,-1.3519404,-1.1953363,0.8841635,1.4581828,0.42168078,0.397709,0.2891824,0.27274293,0.9431519,0.647274,0.910073,0.8991611,1.4060088,1.3891506,0.9880099,0.2384367,17.362467,0.6156341,0.6882007,0.52149636,TASCA_DESTRA_DAVANTI_PANTALONI
-0.17044033,1.5608379,1.2493349,8.417217,-1.8672965,-12.535811,11.222607,3.3500159,22.072464,?,9.930621,2.2977748,1.5158412,8.83412,0.418145,16.117863,11.088657,3.3299637,18.040215,0.3270813,0.013596274,-0.017163109,-0.010574624,-1.2623391,-0.7777589,0.61612517,0.37293404,0.82418585,0.37517974,2.2100043,1.0060217,0.45521253,0.1390798,0.67928237,0.14075986,4.8841195,1.0120798,0.20721848,0.2483467,-0.86344326,-0.6251359,-3.4767656,-2.5171902,0.7240035,?,0.19335145,0.10950069,0.0,0.0,0.56632984,0.3813447,0.95280766,0.46658078,2.498547,1.2235144,0.4896904,0.33319846,23.340918,-0.4344993,0.29706,-0.8821421,TASCA_DESTRA_DAVANTI_PANTALONI
0.83465075,5.52491,2.3505127,12.168121,-0.47476673,-12.104594,18.784893,4.334154,27.276043,?,9.908512,14.449832,3.8012934,21.043346,-0.022820188,16.208439,21.442602,4.6306157,24.45245,0.21021962,-0.06895322,0.08423573,0.051494826,-1.2216359,-0.7468082,0.6113181,0.5423233,0.6183455,0.50760263,1.1401788,0.93597794,0.8209045,0.29411453,0.38235116,0.25766042,1.3000077,0.8760547,0.6738843,0.14361477,8.3434515,-0.60185397,58.096054,-4.190753,-0.0721349,?,0.40103722,0.26649198,0.0,0.0,0.66450685,0.44611022,0.5782408,0.4976238,1.2961837,1.1154728,0.86058235,0.31969664,24.00922,-0.18220595,-0.39396414,-0.25904733,TASCA_DESTRA_DAVANTI_PANTALONI
0.6218099,4.8429713,2.2006752,9.624365,-0.87769365,-9.950352,19.8719,4.457791,19.677362,?,9.527772,18.570312,4.3093286,15.065243,0.17637475,14.162953,32.870564,5.7332854,21.53326,0.19365853,-0.06249125,0.065262884,0.043903973,-1.0443524,-0.7025619,0.67272496,0.49366948,0.51067704,0.3838419,1.0344514,0.77752817,0.75163335,0.24370952,0.26079106,0.1473346,1.0700897,0.60455006,0.5649527,0.22862482,-1.3944644,-0.86988705,-6.0993567,-3.804867,0.6238145,?,0.2802211,0.19193605,0.0,0.0,0.684945,0.48910847,0.6388457,0.44695345,1.306143,0.9138125,0.6996266,0.29341236,21.306032,-0.16076662,-0.09802823,-0.72980535,TASCA_DESTRA_DAVANTI_PANTALONI
