@RELATION WhereIsSmartphone
@ATTRIBUTE X_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE X_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE X_NO_G_STD NUMERIC 
@ATTRIBUTE X_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Y_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Y_NO_G_STD NUMERIC 
@ATTRIBUTE Y_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE Z_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE Z_NO_G_STD NUMERIC 
@ATTRIBUTE Z_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_AVERAGE NUMERIC 
@ATTRIBUTE V_NO_G_VARIANCE NUMERIC 
@ATTRIBUTE V_NO_G_STD NUMERIC 
@ATTRIBUTE V_NO_G_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE V_NO_G_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_STD_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_NO_G_V_NO_G NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Y_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_X_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE CORRELATION_Y_NO_G_Z_NO_G NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-1.1671201,17.000797,4.1232023,25.613052,-2.4257681,-1.3554043,10.897569,3.3011465,20.470884,-1.5451053,-0.4518756,11.419897,3.3793337,25.312687,-1.3321131,5.918661,7.691229,2.7733064,19.563068,0.04095196,0.86108637,2.582835,-0.19719326,2.9995074,-0.22900522,-0.076347604,1.2490213,1.2201228,1.4867461,0.97686315,1.1903288,1.2185216,1.5600542,1.4886997,2.2104137,0.95426154,1.4168826,1.4847949,1.4593643,1.254362,-21.711075,0.8595263,-14.877077,-17.30846,0.92954946,0.68883425,0.36652765,0.74104095,0.39430678,0.5320985,1.2511942,1.0118662,1.3092554,0.80872035,1.0464046,1.2939017,0.012299018,8.714997,-0.48400077,-0.105944626,-0.1624822,TASCA_DESTRA_DAVANTI_PANTALONI
-1.4494374,20.275253,4.502805,23.836212,-1.3087538,-1.1451477,31.15315,5.5815005,24.732162,-1.1409961,-1.4298987,25.299492,5.02986,33.85155,-0.6495817,8.380985,11.943856,3.4559884,18.706306,0.09985062,1.265721,1.0136644,-0.17294355,0.8008593,-0.1366364,-0.17061225,0.8067374,0.8952148,1.3028994,1.1096731,1.6150229,1.4554042,0.65082514,0.8014095,1.6975467,1.2313745,2.6082993,2.1182013,1.0251495,1.0136291,-6.511685,0.98876226,-6.351937,-6.42413,0.8937445,0.50310063,0.49680522,0.56291324,0.5558694,0.9874867,0.9637739,0.7041394,1.274234,0.7306065,1.3221296,1.8096331,0.015573257,12.459995,-0.38915485,-0.25260732,-0.009460157,TASCA_DESTRA_DAVANTI_PANTALONI
-0.84033763,10.973245,3.312589,19.27758,-1.906966,-0.06089108,26.505121,5.1483126,21.29715,-0.7445622,-1.0135212,12.022672,3.4673724,23.833124,-0.7385792,6.2127604,12.639734,3.5552404,16.741766,0.055158954,13.800669,0.82912683,-0.13525994,0.060078744,-0.009800971,-0.16313541,0.64343196,0.95536,0.9317482,1.484788,1.4480913,0.97528493,0.41400468,0.91271263,0.8681547,2.2045949,2.0969682,0.95118076,1.391296,1.2490274,-12.9388895,0.8977438,-9.299883,-10.359172,0.5432223,0.4837557,0.37425712,0.89053,0.68895763,0.773649,0.9051719,0.8088566,1.1514664,0.89359456,1.272097,1.4235729,0.008786607,9.3658285,-0.18552186,0.21501772,0.07091075,TASCA_DESTRA_DAVANTI_PANTALONI
-1.170113,16.413961,4.051415,20.60812,-2.0955555,0.33804488,37.09974,6.0909557,21.298141,-0.82673377,-1.9364626,28.113861,5.3022504,34.404808,-0.7307943,8.60721,12.776842,3.574471,19.84341,0.058685236,-3.4614131,0.6042528,-0.13594568,-0.17456825,0.039274618,-0.22498146,0.6651526,0.76409346,1.1334306,1.1487491,1.704016,1.4833665,0.44242793,0.58383876,1.284665,1.3196244,2.9036705,2.2003763,1.4473275,0.96035117,-11.276872,0.6635341,-7.7915134,-11.742446,0.57099634,0.33490843,0.3158045,0.58653337,0.5530762,0.94295776,0.9676018,0.59898955,1.0385371,0.6190455,1.0733105,1.7338153,0.015250976,12.801381,-0.33862445,0.014890728,-0.22994605,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0476123,19.366673,4.4007583,21.855888,-1.0162005,-1.1330384,23.21567,4.818264,25.823832,-1.2741829,-2.1660693,40.99452,6.402696,31.638945,-1.9873717,8.508942,18.24791,4.271757,20.871506,0.06718621,0.9246044,0.48364672,-0.12311899,0.523085,-0.13315856,-0.2545639,0.91334933,0.68732893,1.0301986,0.7525367,1.1279349,1.4988437,0.83420694,0.47242102,1.0613091,0.56631154,1.2722372,2.2465322,0.7613548,0.52336216,-7.3278265,0.68740904,-9.62472,-14.001445,0.95463955,1.0235333,0.48448005,1.0721673,0.50750047,0.47334075,0.84634566,0.6907907,1.047164,0.81620395,1.2372769,1.5158918,0.01773023,12.84441,-0.52830935,-0.21102744,0.06796404,TASCA_DESTRA_DAVANTI_PANTALONI
-1.4662884,19.053583,4.3650413,17.90289,-0.9753154,-2.1704385,16.302696,4.0376596,21.371716,-1.5826161,-1.016996,19.382729,4.402582,25.01978,-1.2783341,7.2696004,9.78699,3.1284165,16.742105,0.086826496,0.67557245,1.4417839,-0.20170139,2.1341662,-0.29856366,-0.13989711,1.081082,0.99147296,1.3952878,0.9171117,1.29064,1.4072877,1.1687381,0.98301864,1.9468277,0.84109396,1.6657518,1.9804586,0.6749578,0.62968206,-5.5529366,0.93292063,-8.227087,-8.818635,1.0952345,0.8253167,0.49434474,0.7535525,0.4513597,0.5989758,0.8376908,0.71554947,1.0693332,0.8541928,1.2765249,1.4944226,0.01873213,11.25111,-0.36015996,0.014394929,-0.09450563,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0513811,5.48886,2.3428316,11.725756,-0.95210725,-1.2624096,5.111432,2.2608476,13.163051,-1.3375168,-1.0169916,3.727497,1.9306728,9.451582,-1.4452083,3.7690935,3.8550777,1.9634352,8.783731,0.060710724,0.83283675,1.0338149,-0.278948,1.2413176,-0.33493719,-0.26982394,1.0362625,1.2134794,1.193231,1.1710154,1.1514755,0.98331374,1.07384,1.4725324,1.4238001,1.3712773,1.325896,0.96690583,0.75931495,1.0237736,-10.073443,1.3482858,-13.266488,-9.839522,1.0666829,1.5539911,0.6423289,1.4568444,0.6021742,0.41334146,0.89080834,1.240613,1.3349402,1.3926823,1.4985716,1.0760326,0.012881256,5.7972584,-0.21443626,0.42963156,-0.07701842,TASCA_DESTRA_DAVANTI_PANTALONI
-1.4187195,2.961022,1.720762,6.9253273,-3.1262724,-0.6391443,2.5067267,1.5832646,11.6151085,-1.582563,-0.94075775,1.6243109,1.2744845,9.212187,-1.7480288,2.662946,3.3070698,1.8185351,7.9725842,0.01276336,2.219717,1.5080605,-0.5327632,0.67939305,-0.24001399,-0.35327706,1.0868442,1.3501631,0.94623524,1.2422785,0.8706264,0.70083034,1.1812304,1.8229405,0.8953612,1.5432556,0.7579903,0.49116316,0.7371839,0.8954043,-50.905697,1.2146281,-69.05427,-56.852192,0.37317285,0.50065774,0.20782824,1.3416243,0.5569222,0.4151104,0.5962344,0.75175714,0.86864275,1.2608416,1.4568813,1.1554831,0.006380078,4.0240965,0.15446958,0.680708,0.20012595,TASCA_DESTRA_DAVANTI_PANTALONI
-1.2769939,14.917971,3.8623788,24.578276,-1.7631396,-0.73278683,15.684867,3.9604125,21.582003,-1.2313842,-0.63235235,13.539772,3.679643,22.412971,-0.7980003,6.0753613,9.80015,3.1305192,15.801666,0.032172937,1.742654,2.019434,-0.21019225,1.1588268,-0.120616175,-0.10408473,0.9752466,1.0496613,1.2337822,1.0763035,1.2650976,1.1754098,0.95110595,1.1017889,1.5222186,1.1584291,1.6004721,1.3815882,1.3168137,1.5766037,-29.856537,1.1972868,-22.67332,-18.93725,0.91966826,0.71357375,0.544808,0.77590346,0.5923962,0.76349217,1.138832,1.0966095,1.555423,0.96292466,1.3658055,1.4183929,0.0055063935,9.078561,-0.10700025,-0.2456779,0.12797189,TASCA_DESTRA_DAVANTI_PANTALONI
-1.0121536,17.374857,4.168316,27.12881,-1.286567,-0.8438496,17.186756,4.1456914,19.53529,-1.6980406,-0.86113036,13.924641,3.7315736,18.846968,-1.1773034,6.474168,9.049484,3.0082362,14.489362,0.061621785,1.1994479,1.175378,-0.15633726,0.9799325,-0.13034101,-0.1330102,1.0054574,1.1170397,1.3856345,1.1109767,1.3781136,1.2404523,1.0109445,1.2477778,1.9199831,1.2342693,1.8991973,1.538722,1.2415372,1.4978498,-16.042557,1.2064477,-12.921528,-10.710391,1.6386094,1.3706429,0.768379,0.8364671,0.4689214,0.56059754,1.3887079,1.4394257,1.8723261,1.0365217,1.3482505,1.3007452,0.0055822437,9.858904,-0.13732372,-0.30737734,0.17955723,TASCA_DESTRA_DAVANTI_PANTALONI
