@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE ROTATION_X_ROTATION_Y_ROTATION_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA}
@DATA
-2.9478,8.801,2.9666,14.9494,-4.186,3.1794,6.1287,2.4756,15.8017,-0.039,-2.9478,8.801,2.9666,14.9494,-4.186,6.0977,14.0359,3.7465,18.9422,0.0163,-0.9272,1,-0.4834,-1.0786,0.5214,-0.4834,1.1983,1,0.7919,0.8345,0.6608,0.7919,1.436,1,0.627,0.6964,0.4366,0.627,20.3226,1,-38.5554,0.0492,-1.8972,-38.5554,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.9461,1,0.7892,1.057,0.8342,0.7892,0.0377,9.742,-0.3086,1,-0.8882,-0.3086,0.6029,-0.8882,0.2494,0.0241,0.1553,0.478,-0.023,0.0559,0.0185,0.1359,0.5891,-0.3745,-0.4468,0.0052,0.0718,0.5837,?,4.4652,-0.5583,-0.125,1.1428,2.1626,1.8924,1.3059,4.6768,3.5812,0.0669,0.0184,0.275,1.0903,0,0,0.8114,0.8189,1.0092,0.0037,0.8104,0.2771,-0.2413,0.7879,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,TASCA_DESTRA_DAVANTI_PANTALONI
6.8578,20.9381,4.5758,27.5763,-0.9155,-1.9014,14.8149,3.849,25.2619,-0.8295,6.8578,20.9381,4.5758,27.5763,-0.9155,11.6438,18.7872,4.3344,20.2627,0.0774,-3.6067,1,0.589,-0.2773,-0.1633,0.589,1.1888,1,1.0557,0.8412,0.888,1.0557,1.4133,1,1.1145,0.7076,0.7886,1.1145,1.1507,1,-7.7534,0.869,-6.7381,-7.7534,1.0426,1,0.6555,0.9591,0.6287,0.6555,1.0916,1,1.3609,0.9161,1.2467,1.3609,0.0686,18.8631,-0.1019,1,0.6367,-0.1019,-0.1306,0.6367,-0.6143,0.0375,0.1937,0.7991,?,-0.6223,0.0136,0.1168,0.8149,?,-0.2254,0.0112,0.1058,0.4098,?,0.987,2.7255,2.7613,1.6578,1.8297,1.1037,2.7484,3.348,1.2181,0.9805,1.9501,1.9888,1,1,1,0.9805,1.9501,1.9888,0.0063,1.462,-0.8057,-0.782,0.349,-0.0481,0.483,0.695,3.2999,-0.9701,-0.3412,3.0029,1.7329,7.3756,-1.3354,0.6756,4.1682,2.0416,8.5985,-0.8323,0.141,-0.0712,-0.505,0.401,0.3404,0.8488,0.1608,0.1159,0.7204,0.3853,0.416,1.0798,0.5304,0.3569,0.673,0.4474,0.3838,0.8578,0.0053,3.6537,-0.2475,0.4834,0.0112,TASCA_DESTRA_DAVANTI_PANTALONI
3.3114,10.6365,3.2614,9.5768,-0.0246,3.1162,0.8229,0.9071,4.118,0.2509,3.3114,10.6365,3.2614,9.5768,-0.0246,6.1162,16.329,4.0409,12.6018,0.1074,1.0626,1,0.5414,0.9411,0.5095,0.5414,3.5952,1,0.8071,0.2781,0.2245,0.8071,12.9256,1,0.6514,0.0774,0.0504,0.6514,-0.1667,1,-0.1515,-6,0.9091,-0.1515,1.7003,1,0.662,0.5881,0.3893,0.662,2.3256,1,0.76,0.43,0.3268,0.76,0.0429,9.7659,0.7161,1,0.9957,0.7161,0.7558,0.9957,-0.0196,0.0173,0.1316,0.3835,-3.9106,-0.3052,0.0599,0.2447,0.8031,?,-0.6737,0.0109,0.1043,0.7383,?,0.0643,0.0291,0.453,0.5377,1.2621,2.3474,0.2891,1.593,5.5101,0.3803,0.4136,1.0877,0,0,1,0.4775,0.5194,1.0877,0.0056,1.0862,0.9923,-0.9348,-0.9118,0.7043,0.5831,0.7636,2.8246,-0.0105,-1.3102,1.8329,1.3538,4.4214,-179.95,0.1622,0.1141,0.3378,1.4087,-0.4252,-0.5375,4.341,-8.0759,0.564,2.2603,4.0074,0.3181,5.1088,16.0595,0.0067,0.0698,10.4622,114.4,2.8282,0.0247,0.6389,2.0052,3.1388,0.0114,2.2702,-0.8135,0.519,-0.2548,TASCA_DESTRA_DAVANTI_PANTALONI
2.3994,1.0832,1.0407,5.6596,0.1288,6.4784,2.5856,1.608,12.3402,-0.3437,2.3994,1.0832,1.0407,5.6596,0.1288,7.5269,1.5824,1.258,8.0399,0.3085,0.3704,1,0.3188,2.7,0.8607,0.3188,0.6472,1,0.8273,1.545,1.2782,0.8273,0.4189,1,0.6845,2.3871,1.6339,0.6845,-0.2652,1,0.2334,-3.7711,-0.8803,0.2334,0.7074,1,0.5588,1.4136,0.7899,0.5588,0.4586,1,0.7039,2.1804,1.5349,0.7039,0.0484,11.319,-0.2727,1,0.4501,-0.2727,0.6713,0.4501,0.341,0.0011,0.0328,0.1745,0.5881,-0.8624,0.0001,0.0094,0.891,?,-0.2874,0.0016,0.0401,0.3486,?,-0.3955,-1.1867,3.0007,3.4718,0.8177,0.2355,12.0531,0.6687,0.0555,-0.2796,-0.7148,2.5564,0,0,1,0.1958,0.5007,2.5564,0.0064,1.4908,0.8421,0.7816,0.3985,0.256,0.4066,0.6377,5.4646,-0.1019,0.2291,0.468,0.6841,5.6213,-0.7668,0.0014,0.1276,0.3571,1.9995,-0.938,1.1173,184.1152,164.7908,0.9322,1.7855,1.9154,0.869,3.1881,3.6689,0.2071,0.522,2.5209,1.5588,4.8068,3.0837,0.9721,2.7329,2.8113,0.0023,0.8715,0.6209,0.2468,-0.2136,TASCA_DESTRA_DAVANTI_PANTALONI
-7.8379,0.011,0.1048,8.0964,?,5.1544,0.0116,0.1076,0.5604,0.8974,-7.8379,0.011,0.1048,8.0964,?,12.2248,0.0206,0.1435,0.7296,0.9421,-1.5206,1,-0.6411,-0.6576,0.4216,-0.6411,0.9737,1,0.7305,1.027,0.7501,0.7305,0.9482,1,0.5336,1.0546,0.5627,0.5336,-1.651,1,-0.6825,-0.6057,0.4134,-0.6825,0,1,0,0,0.4339,0,14.4466,1,11.0973,0.0692,0.7682,11.0973,0.0815,20.8301,-0.0382,0.9989,-0.9494,-0.0382,0.352,-0.9494,-0.0392,0.0001,0.0101,0.0542,?,0.6345,0,0.0009,0.0029,0.9955,0.4785,0,0.0028,0.0109,0.9774,-0.0618,-0.082,1.3259,10.7795,3.6058,0.3345,116.1967,13.0019,0.1119,-0.0855,-0.1147,1.3415,0,0,1.317,18.9495,4.9513,0.2613,0.0053,1.1522,0.9661,-0.9945,-0.9957,-0.0187,0.0001,0.0111,0.049,-45.0025,0.0325,0.0001,0.0117,0.0661,0.1268,0.0003,0.0001,0.0092,0.0448,-0.8261,-0.5734,-57.1345,99.6455,0.947,1.2008,1.2679,0.8969,1.4418,1.6076,-5.0001,2.3684,-0.4737,0.0141,0.0435,3.087,0.7419,1.0952,1.4762,0.0003,0.0582,-0.3785,-0.1823,0.6013,TASCA_DESTRA_DAVANTI_PANTALONI
3.1546,8.2173,2.8666,11.2041,0.0824,2.253,0.6651,0.8155,4.4459,0.0006,3.1546,8.2173,2.8666,11.2041,0.0824,5.1944,15.0972,3.8855,15.2179,0.1422,1.4002,1,0.6073,0.7142,0.4337,0.6073,3.5151,1,0.7378,0.2845,0.2099,0.7378,12.3557,1,0.5443,0.0809,0.0441,0.5443,395.3529,1,0.3988,0.0025,0.001,0.3988,2.7448,1,0.6883,0.3643,0.2508,0.6883,2.5201,1,0.7362,0.3968,0.2921,0.7362,0.0331,8.5622,0.5448,1,0.9963,0.5448,0.6074,0.9963,-0.1261,0.0369,0.192,0.6392,?,-0.1714,0.0085,0.0922,0.4734,?,-0.9013,0.0108,0.1039,0.9483,?,0.7359,0.1399,0.1901,2.0811,1.8481,0.888,4.3309,3.4153,0.7886,1.3503,0.6741,0.4992,1,1,1,1.3503,0.6741,0.4992,0.0061,1.1988,0.9841,-0.9324,-0.9435,0.392,0.7314,0.8552,3.7934,-0.1533,-1.0652,3.5306,1.879,7.6272,-8.7493,0.144,0.5057,0.7112,3.5493,-0.5205,-0.368,2.7226,-7.3988,0.4551,1.2025,2.6422,0.2072,1.4461,6.981,0.0737,0.4149,5.6333,4.2044,1.4091,0.3352,0.4973,1.0688,2.1489,0.0076,2.0357,-0.6659,0.4974,-0.745,TASCA_DESTRA_DAVANTI_PANTALONI
1.6362,5.2278,2.2864,9.9003,-0.0682,7.2093,1.8988,1.378,7.8426,0.2884,1.6362,5.2278,2.2864,9.9003,-0.0682,7.9922,5.8071,2.4098,11.2313,0.2301,0.227,1,0.2047,4.406,0.902,0.2047,1.6593,1,0.9488,0.6027,0.5718,0.9488,2.7532,1,0.9002,0.3632,0.327,0.9002,-0.1987,1,-0.1882,-5.0329,0.947,-0.1882,0.8409,1,0.6353,1.1892,0.7555,0.6353,1.2624,1,0.8815,0.7922,0.6983,0.8815,0.0501,10.7568,0.6898,1,0.9179,0.6898,0.8954,0.9179,0.3237,0.0005,0.0221,0.1181,0.6963,-0.3409,0.0454,0.213,0.7345,?,-0.4565,0.0054,0.0738,0.568,?,-0.9494,-0.7091,0.7469,0.1038,0.2997,2.8875,0.0108,0.0898,8.3375,-0.3686,-0.4767,1.2932,0,0,1,0.1608,0.2079,1.2932,0.0043,1.1211,-0.3105,0.7831,-0.6531,0.6685,0.6162,0.785,2.6358,-0.0287,-0.7442,1.4381,1.1992,6.1329,-2.8514,0.0597,0.4125,0.6423,2.9002,-0.4566,-0.8982,11.189,-12.4568,0.6546,1.2222,1.8671,0.4285,1.4938,3.4861,0.0162,0.0809,4.9941,1.6091,1.2869,0.7998,0.4298,0.9089,2.1147,0.0066,1.9064,-0.4243,0.4609,0.1225,TASCA_DESTRA_DAVANTI_PANTALONI
-7.7124,0.0081,0.0898,7.9116,?,5.6326,0.0053,0.0729,0.3184,0.9453,-7.7124,0.0081,0.0898,7.9116,?,12.276,0.0101,0.1007,0.4925,0.9606,-1.3693,1,-0.6283,-0.7303,0.4588,-0.6283,1.2303,1,0.8914,0.8128,0.7245,0.8914,1.5137,1,0.7946,0.6606,0.5249,0.7946,-1.4388,1,-0.659,-0.695,0.458,-0.659,0,1,0,0,0.4654,0,24.8459,1,16.0635,0.0402,0.6465,16.0635,0.0818,21.0574,0.4941,0.9963,-0.9531,0.4941,-0.216,-0.9531,-0.0297,0,0.0056,0.0447,?,0.7513,0,0.0007,0.0024,0.9968,0.4212,0,0.0044,0.0178,0.9589,-0.0396,-0.0706,1.7839,8.4171,1.2681,0.1507,70.8478,1.6081,0.0227,-0.0596,-0.1076,1.8065,0,0,1.7379,18.3676,2.5126,0.1368,0.0057,1.2022,0.7604,-0.9911,-0.798,0.0109,0.001,0.0316,0.1738,-0.5806,-0.0148,0.0006,0.0235,0.128,-2.6754,-0.0224,0.0003,0.0159,0.0834,-8.1,-0.7375,-0.489,0.663,1.3414,1.9865,1.4809,1.7995,3.9463,2.193,0.6852,0.8601,1.2551,3.1579,12,3.8,1.358,2.0842,1.5348,0.0002,0.0696,-0.6773,-0.1022,0.1416,TASCA_DESTRA_DAVANTI_PANTALONI
2.8221,24.9146,4.9915,25.3319,-0.3793,5.4915,3.8434,1.9604,8.74,-0.1956,2.8221,24.9146,4.9915,25.3319,-0.3793,8.7878,22.5307,4.7466,22.5346,0.1467,0.5139,1,0.3211,1.9459,0.6249,0.3211,2.5461,1,1.0516,0.3928,0.413,1.0516,6.4825,1,1.1058,0.1543,0.1706,1.1058,4.8715,1,-1.7981,0.2053,-0.3691,-1.7981,2.5124,1,0.6955,0.398,0.2768,0.6955,2.8984,1,1.1241,0.345,0.3878,1.1241,0.045,12.7555,-0.5746,1,0.8903,-0.5746,-0.4574,0.8903,0.0837,0.0367,0.1917,0.9735,-0.7752,-0.4035,0.0113,0.1061,0.7404,?,-0.7534,0.0095,0.0974,0.8207,?,-0.2075,-0.1112,0.5357,1.8069,1.9682,1.0893,3.265,3.8739,1.1865,0.5742,0.518,0.9021,0,0,1,1.3148,1.1861,0.9021,0.0057,1.335,0.2309,-0.4384,-0.7853,0.2069,0.2202,0.4693,2.7416,-1.0135,-0.8353,1.8411,1.3569,6.3518,-4.1616,0.6724,2.7206,1.6494,5.8707,-0.1563,-0.2477,0.3077,-1.2423,0.3459,0.2845,0.8226,0.1196,0.081,0.6767,0.2695,1.739,6.4538,1.1065,0.2682,0.2424,0.4316,0.467,1.0819,0.0072,2.2729,0.2168,-0.3489,-0.882,TASCA_DESTRA_DAVANTI_PANTALONI
5.684,0.0601,0.2452,1.321,0.7966,-7.6821,0.0575,0.2397,8.6875,?,5.684,0.0601,0.2452,1.321,0.7966,11.1237,0.0727,0.2696,1.5923,0.8699,-0.7399,1,0.511,-1.3515,-0.6906,0.511,1.0227,1,0.9095,0.9778,0.8893,0.9095,1.046,1,0.8271,0.956,0.7908,0.8271,-0.5956,1,0.4859,-1.6789,-0.8158,0.4859,0,1,0.5306,0,0,0.5306,0.1521,1,0.8296,6.5764,5.4558,0.8296,0.0736,19.0501,0.2268,0.9998,0.802,0.2268,-0.4001,0.802,-0.4757,0.0002,0.0137,0.5125,?,-0.391,0.0001,0.0106,0.4125,?,0.0378,0.0003,0.0173,0.0678,-0.2738,1.2167,-12.6014,-10.3572,1.2905,0.7898,0.612,1.6654,0.6238,0.3746,1.2424,35.1582,28.2987,1,0,0,1.2424,7.5575,6.083,0.0041,0.9053,0.9254,0.9798,0.916,0.1329,0.0162,0.1272,0.5542,-0.04,0.0607,0.0098,0.0989,0.5255,-0.6217,0.0437,0.008,0.0894,0.3762,-0.3026,2.1886,3.0412,1.3895,1.2854,1.4215,1.1059,1.6523,2.0207,1.223,0.1058,0.2439,2.3049,1.6447,1.845,1.1218,1.0548,1.4731,1.3966,0.001,0.2878,0.1124,0.5221,-0.1648,TASCA_DESTRA_DIETRO_PANTALONI
