@RELATION WhereIsSmartphone
@ATTRIBUTE X_AVERAGE NUMERIC 
@ATTRIBUTE X_VARIANCE NUMERIC 
@ATTRIBUTE X_STD NUMERIC 
@ATTRIBUTE X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_AVERAGE NUMERIC 
@ATTRIBUTE Y_VARIANCE NUMERIC 
@ATTRIBUTE Y_STD NUMERIC 
@ATTRIBUTE Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_AVERAGE NUMERIC 
@ATTRIBUTE Z_VARIANCE NUMERIC 
@ATTRIBUTE Z_STD NUMERIC 
@ATTRIBUTE Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_AVERAGE NUMERIC 
@ATTRIBUTE |V|_VARIANCE NUMERIC 
@ATTRIBUTE |V|_STD NUMERIC 
@ATTRIBUTE |V|_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE |V|_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_X_Y NUMERIC 
@ATTRIBUTE RATIO_STD_X_Z NUMERIC 
@ATTRIBUTE RATIO_STD_X_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Y_Z NUMERIC 
@ATTRIBUTE RATIO_STD_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_STD_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_X_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MIN_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_MAX_Z_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_|V| NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Z_|V| NUMERIC 
@ATTRIBUTE X_Y_Z_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_Y_Z_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_Y NUMERIC 
@ATTRIBUTE CORRELATION_X_Z NUMERIC 
@ATTRIBUTE CORRELATION_X_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Y_Z NUMERIC 
@ATTRIBUTE CORRELATION_Y_|V| NUMERIC 
@ATTRIBUTE CORRELATION_Z_|V| NUMERIC 
@ATTRIBUTE X_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE X_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE X_GRAVITY_STD NUMERIC 
@ATTRIBUTE X_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Y_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Y_GRAVITY_STD NUMERIC 
@ATTRIBUTE Y_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_AVERAGE NUMERIC 
@ATTRIBUTE Z_GRAVITY_VARIANCE NUMERIC 
@ATTRIBUTE Z_GRAVITY_STD NUMERIC 
@ATTRIBUTE Z_GRAVITY_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GRAVITY_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GRAVITY_Y_GRAVITY_Z_GRAVITY_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Y_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_X_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE CORRELATION_Y_GRAVITY_Z_GRAVITY NUMERIC 
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE X_GYROSCOPE_Y_GYROSCOPE_Z_GYROSCOPE_SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {GIACCA,PANTALONI}
@DATA
-2.9478,8.801,2.9666,14.9494,-4.186,3.1794,6.1287,2.4756,15.8017,-0.039,-2.9478,8.801,2.9666,14.9494,-4.186,6.0977,14.0359,3.7465,18.9422,0.0163,-0.9272,1,-0.4834,-1.0786,0.5214,-0.4834,1.1983,1,0.7919,0.8345,0.6608,0.7919,1.436,1,0.627,0.6964,0.4366,0.627,20.3226,1,-38.5554,0.0492,-1.8972,-38.5554,0.1895,1,0.1497,5.2757,0.7898,0.1497,0.9461,1,0.7892,1.057,0.8342,0.7892,0.0377,9.742,-0.3086,1,-0.8882,-0.3086,0.6029,-0.8882,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,PANTALONI
6.8578,20.9381,4.5758,27.5763,-0.9155,-1.9014,14.8149,3.849,25.2619,-0.8295,6.8578,20.9381,4.5758,27.5763,-0.9155,11.6438,18.7872,4.3344,20.2627,0.0774,-3.6067,1,0.589,-0.2773,-0.1633,0.589,1.1888,1,1.0557,0.8412,0.888,1.0557,1.4133,1,1.1145,0.7076,0.7886,1.1145,1.1507,1,-7.7534,0.869,-6.7381,-7.7534,1.0426,1,0.6555,0.9591,0.6287,0.6555,1.0916,1,1.3609,0.9161,1.2467,1.3609,0.0686,18.8631,-0.1019,1,0.6367,-0.1019,-0.1306,0.6367,6.5523,1.7597,1.3265,4.7359,0.4984,-1.1283,7.0881,2.6623,7.6696,-0.9627,-6.2289,4.2329,2.0574,8.1313,?,-5.8073,-1.0519,0.1811,0.4983,0.6448,1.294,0.2483,0.4157,1.6745,-1.2511,-0.5788,0.4627,2.4165,0,0,0.6175,0.5824,0.9432,0.0633,15.5072,0.7368,0.9543,0.7142,-0.0481,0.483,0.695,3.2999,-0.9701,-0.3412,3.0029,1.7329,7.3756,-1.3354,0.6756,4.1682,2.0416,8.5985,-0.8323,0.141,-0.0712,-0.505,0.401,0.3404,0.8488,0.1608,0.1159,0.7204,0.3853,0.416,1.0798,0.5304,0.3569,0.673,0.4474,0.3838,0.8578,0.0053,3.6537,-0.2475,0.4834,0.0112,PANTALONI
3.3114,10.6365,3.2614,9.5768,-0.0246,3.1162,0.8229,0.9071,4.118,0.2509,3.3114,10.6365,3.2614,9.5768,-0.0246,6.1162,16.329,4.0409,12.6018,0.1074,1.0626,1,0.5414,0.9411,0.5095,0.5414,3.5952,1,0.8071,0.2781,0.2245,0.8071,12.9256,1,0.6514,0.0774,0.0504,0.6514,-0.1667,1,-0.1515,-6,0.9091,-0.1515,1.7003,1,0.662,0.5881,0.3893,0.662,2.3256,1,0.76,0.43,0.3268,0.76,0.0429,9.7659,0.7161,1,0.9957,0.7161,0.7558,0.9957,1.6009,3.5861,1.8937,5.6152,0.009,2.6881,0.2598,0.5097,1.5156,0.5881,8.3015,2.7845,1.6687,5.9785,0.3653,0.5955,0.1928,0.3238,3.7152,1.1348,0.3055,13.8025,1.2879,0.0933,0.0235,0.0148,0.6288,1.5398,0.6015,0.3906,3.7049,0.9392,0.2535,0.0677,12.5905,0.9835,-0.9597,-0.9042,0.7043,0.5831,0.7636,2.8246,-0.0105,-1.3102,1.8329,1.3538,4.4214,-179.95,0.1622,0.1141,0.3378,1.4087,-0.4252,-0.5375,4.341,-8.0759,0.564,2.2603,4.0074,0.3181,5.1088,16.0595,0.0067,0.0698,10.4622,114.4,2.8282,0.0247,0.6389,2.0052,3.1388,0.0114,2.2702,-0.8135,0.519,-0.2548,PANTALONI
2.3994,1.0832,1.0407,5.6596,0.1288,6.4784,2.5856,1.608,12.3402,-0.3437,2.3994,1.0832,1.0407,5.6596,0.1288,7.5269,1.5824,1.258,8.0399,0.3085,0.3704,1,0.3188,2.7,0.8607,0.3188,0.6472,1,0.8273,1.545,1.2782,0.8273,0.4189,1,0.6845,2.3871,1.6339,0.6845,-0.2652,1,0.2334,-3.7711,-0.8803,0.2334,0.7074,1,0.5588,1.4136,0.7899,0.5588,0.4586,1,0.7039,2.1804,1.5349,0.7039,0.0484,11.319,-0.2727,1,0.4501,-0.2727,0.6713,0.4501,2.0275,0.1804,0.4247,2.8025,0.3339,6.4437,0.1945,0.441,2.7435,0.6137,-7.0834,0.0554,0.2355,7.7157,?,0.3146,-0.2862,-0.9097,0.963,1.8038,1.8731,0.9273,3.2537,3.5087,0.3223,-0.1821,-0.565,0.5924,0,0,1.0215,0.3632,0.3556,0.0648,15.5545,-0.9464,-0.8028,0.9392,0.256,0.4066,0.6377,5.4646,-0.1019,0.2291,0.468,0.6841,5.6213,-0.7668,0.0014,0.1276,0.3571,1.9995,-0.938,1.1173,184.1152,164.7908,0.9322,1.7855,1.9154,0.869,3.1881,3.6689,0.2071,0.522,2.5209,1.5588,4.8068,3.0837,0.9721,2.7329,2.8113,0.0023,0.8715,0.6209,0.2468,-0.2136,PANTALONI
-7.8379,0.011,0.1048,8.0964,?,5.1544,0.0116,0.1076,0.5604,0.8974,-7.8379,0.011,0.1048,8.0964,?,12.2248,0.0206,0.1435,0.7296,0.9421,-1.5206,1,-0.6411,-0.6576,0.4216,-0.6411,0.9737,1,0.7305,1.027,0.7501,0.7305,0.9482,1,0.5336,1.0546,0.5627,0.5336,-1.651,1,-0.6825,-0.6057,0.4134,-0.6825,0,1,0,0,0.4339,0,14.4466,1,11.0973,0.0692,0.7682,11.0973,0.0815,20.8301,-0.0382,0.9989,-0.9494,-0.0382,0.352,-0.9494,-7.9083,0.0039,0.0625,7.9965,?,5.4909,0.0085,0.0923,0.3079,0.9457,1.8798,0.0001,0.0097,0.0349,0.9816,-1.4403,-4.2071,2.9211,0.6772,6.4268,9.4909,0.4585,41.3035,90.077,-1.4911,-4.3043,2.8866,0,0,2.9961,25.9704,229.2742,8.8283,0.0654,15.2789,1.0016,-0.8047,-0.8392,-0.0187,0.0001,0.0111,0.049,-45.0025,0.0325,0.0001,0.0117,0.0661,0.1268,0.0003,0.0001,0.0092,0.0448,-0.8261,-0.5734,-57.1345,99.6455,0.947,1.2008,1.2679,0.8969,1.4418,1.6076,-5.0001,2.3684,-0.4737,0.0141,0.0435,3.087,0.7419,1.0952,1.4762,0.0003,0.0582,-0.3785,-0.1823,0.6013,PANTALONI
3.1546,8.2173,2.8666,11.2041,0.0824,2.253,0.6651,0.8155,4.4459,0.0006,3.1546,8.2173,2.8666,11.2041,0.0824,5.1944,15.0972,3.8855,15.2179,0.1422,1.4002,1,0.6073,0.7142,0.4337,0.6073,3.5151,1,0.7378,0.2845,0.2099,0.7378,12.3557,1,0.5443,0.0809,0.0441,0.5443,395.3529,1,0.3988,0.0025,0.001,0.3988,2.7448,1,0.6883,0.3643,0.2508,0.6883,2.5201,1,0.7362,0.3968,0.2921,0.7362,0.0331,8.5622,0.5448,1,0.9963,0.5448,0.6074,0.9963,2.8133,8.4521,2.9072,8.6382,0.1104,2.187,0.2138,0.4623,2.3521,0.328,8.0424,10.1906,3.1923,12.1508,-0.2727,1.2864,0.3498,0.2719,6.2881,0.9107,0.1448,39.5408,0.8294,0.021,0.9335,-0.4116,-0.4409,2.7743,1.017,0.3666,3.6726,0.7109,0.1936,0.0583,13.2591,-0.1697,-0.9363,0.4593,0.392,0.7314,0.8552,3.7934,-0.1533,-1.0652,3.5306,1.879,7.6272,-8.7493,0.144,0.5057,0.7112,3.5493,-0.5205,-0.368,2.7226,-7.3988,0.4551,1.2025,2.6422,0.2072,1.4461,6.981,0.0737,0.4149,5.6333,4.2044,1.4091,0.3352,0.4973,1.0688,2.1489,0.0076,2.0357,-0.6659,0.4974,-0.745,PANTALONI
1.6362,5.2278,2.2864,9.9003,-0.0682,7.2093,1.8988,1.378,7.8426,0.2884,1.6362,5.2278,2.2864,9.9003,-0.0682,7.9922,5.8071,2.4098,11.2313,0.2301,0.227,1,0.2047,4.406,0.902,0.2047,1.6593,1,0.9488,0.6027,0.5718,0.9488,2.7532,1,0.9002,0.3632,0.327,0.9002,-0.1987,1,-0.1882,-5.0329,0.947,-0.1882,0.8409,1,0.6353,1.1892,0.7555,0.6353,1.2624,1,0.8815,0.7922,0.6983,0.8815,0.0501,10.7568,0.6898,1,0.9179,0.6898,0.8954,0.9179,1.4186,4.8434,2.2008,5.6985,-0.0666,7.3609,0.6994,0.8363,2.43,0.7306,4.6113,13.2306,3.6374,10.8741,-0.4983,0.1927,0.3076,1.5963,2.6315,0.605,0.2299,6.9249,0.3661,0.0529,-0.054,0.0983,-1.8226,0.5922,0.7362,1.2431,2.345,0.524,0.2235,0.0583,14.4761,0.8242,-0.9786,-0.7183,0.6685,0.6162,0.785,2.6358,-0.0287,-0.7442,1.4381,1.1992,6.1329,-2.8514,0.0597,0.4125,0.6423,2.9002,-0.4566,-0.8982,11.189,-12.4568,0.6546,1.2222,1.8671,0.4285,1.4938,3.4861,0.0162,0.0809,4.9941,1.6091,1.2869,0.7998,0.4298,0.9089,2.1147,0.0066,1.9064,-0.4243,0.4609,0.1225,PANTALONI
-7.7124,0.0081,0.0898,7.9116,?,5.6326,0.0053,0.0729,0.3184,0.9453,-7.7124,0.0081,0.0898,7.9116,?,12.276,0.0101,0.1007,0.4925,0.9606,-1.3693,1,-0.6283,-0.7303,0.4588,-0.6283,1.2303,1,0.8914,0.8128,0.7245,0.8914,1.5137,1,0.7946,0.6606,0.5249,0.7946,-1.4388,1,-0.659,-0.695,0.458,-0.659,0,1,0,0,0.4654,0,24.8459,1,16.0635,0.0402,0.6465,16.0635,0.0818,21.0574,0.4941,0.9963,-0.9531,0.4941,-0.216,-0.9531,-7.7186,0,0.0063,7.7329,?,5.9115,0.0001,0.0093,0.0449,0.9924,-1.2836,0.0002,0.0145,1.3035,?,-1.3057,6.0135,-4.6056,0.6792,0.4347,0.6399,0.4614,0.1889,0.4095,-1.3124,5.9325,-4.5203,0,1,0,172.1384,5.9325,0.0345,0.0654,14.9136,0.7832,0.2402,0.4681,0.0109,0.001,0.0316,0.1738,-0.5806,-0.0148,0.0006,0.0235,0.128,-2.6754,-0.0224,0.0003,0.0159,0.0834,-8.1,-0.7375,-0.489,0.663,1.3414,1.9865,1.4809,1.7995,3.9463,2.193,0.6852,0.8601,1.2551,3.1579,12,3.8,1.358,2.0842,1.5348,0.0002,0.0696,-0.6773,-0.1022,0.1416,PANTALONI
2.8221,24.9146,4.9915,25.3319,-0.3793,5.4915,3.8434,1.9604,8.74,-0.1956,2.8221,24.9146,4.9915,25.3319,-0.3793,8.7878,22.5307,4.7466,22.5346,0.1467,0.5139,1,0.3211,1.9459,0.6249,0.3211,2.5461,1,1.0516,0.3928,0.413,1.0516,6.4825,1,1.1058,0.1543,0.1706,1.1058,4.8715,1,-1.7981,0.2053,-0.3691,-1.7981,2.5124,1,0.6955,0.398,0.2768,0.6955,2.8984,1,1.1241,0.345,0.3878,1.1241,0.045,12.7555,-0.5746,1,0.8903,-0.5746,-0.4574,0.8903,2.1135,10.0157,3.1648,13.7617,-0.4322,6.3427,3.8509,1.9624,8.5927,0.0896,5.4494,7.9096,2.8124,9.8722,-0.29,0.3332,0.3878,1.1639,1.6127,1.1253,0.6978,2.6008,1.2663,0.4869,-4.9135,1.8715,-0.3809,1.0181,1.2555,1.2332,1.6016,1.394,0.8704,0.0571,14.4162,-0.8697,-0.4272,0.129,0.2069,0.2202,0.4693,2.7416,-1.0135,-0.8353,1.8411,1.3569,6.3518,-4.1616,0.6724,2.7206,1.6494,5.8707,-0.1563,-0.2477,0.3077,-1.2423,0.3459,0.2845,0.8226,0.1196,0.081,0.6767,0.2695,1.739,6.4538,1.1065,0.2682,0.2424,0.4316,0.467,1.0819,0.0072,2.2729,0.2168,-0.3489,-0.882,PANTALONI
5.684,0.0601,0.2452,1.321,0.7966,-7.6821,0.0575,0.2397,8.6875,?,5.684,0.0601,0.2452,1.321,0.7966,11.1237,0.0727,0.2696,1.5923,0.8699,-0.7399,1,0.511,-1.3515,-0.6906,0.511,1.0227,1,0.9095,0.9778,0.8893,0.9095,1.046,1,0.8271,0.956,0.7908,0.8271,-0.5956,1,0.4859,-1.6789,-0.8158,0.4859,0,1,0.5306,0,0,0.5306,0.1521,1,0.8296,6.5764,5.4558,0.8296,0.0736,19.0501,0.2268,0.9998,0.802,0.2268,-0.4001,0.802,5.6835,0.0453,0.2129,0.686,0.889,-7.624,0.0026,0.0513,7.6964,?,2.3638,0.1737,0.4168,1.295,0.5213,-0.7455,2.4044,-3.2253,4.1526,0.5107,0.123,17.2438,0.2608,0.0151,-0.7139,3.8971,-5.4588,0,2.285,0,0.0891,0.5298,5.9434,0.0649,15.6714,0.8979,-0.9825,-0.8084,0.1329,0.0162,0.1272,0.5542,-0.04,0.0607,0.0098,0.0989,0.5255,-0.6217,0.0437,0.008,0.0894,0.3762,-0.3026,2.1886,3.0412,1.3895,1.2854,1.4215,1.1059,1.6523,2.0207,1.223,0.1058,0.2439,2.3049,1.6447,1.845,1.1218,1.0548,1.4731,1.3966,0.001,0.2878,0.1124,0.5221,-0.1648,PANTALONI
