@RELATION WhereIsSmartphone
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-21.085999,18.909992,4.3485622,25.600006,?,14.075365,5.8120947,2.4108286,8.341553,0.5502186,-29.876438,0.7823227,0.8844901,31.654968,?,-1.4980782,0.70577353,-0.47111925,1.8037626,4.9164624,2.7256706,3.2535589,24.1716,7.4292803,-2.508762,0.80872,-0.32235822,0.0,1.0,?,3.0689738,0.80872,0.26351482,0.7836675,65.0378,0.818839,-0.6378425,-0.17431632,TASCA_DESTRA_DAVANTI_PANTALONI
-29.866005,19.105854,4.371024,35.100006,?,16.981146,4.730026,2.1748621,6.235916,0.6956524,-16.018967,18.176247,4.263361,21.218307,?,-1.7587744,1.8644152,-1.060065,2.0097938,1.0252532,0.51012856,4.0392704,1.0511441,0.26023117,-2.4625466,1.6542321,-0.6717567,0.0,1.0,?,5.6286845,1.6542321,0.2938932,0.7581411,62.866104,0.9242744,-0.95565474,-0.80870956,TASCA_DESTRA_DAVANTI_PANTALONI
-23.288,4.790261,2.1886663,25.600006,?,-19.658537,32.569855,5.7070007,28.75003,?,-27.045595,8.817498,2.9694273,31.137451,?,1.1846253,0.86106443,0.7268665,0.38350552,0.7370668,1.9219196,0.14707652,0.54326755,3.693775,0.890434,0.82216126,0.9233264,1.0,1.0,1.0,0.890434,0.82216126,0.9233264,0.8149241,69.99216,-0.4521081,0.36538905,-0.98381484,TASCA_DESTRA_DAVANTI_PANTALONI
-23.616001,5.8333435,2.4152315,27.399994,?,-22.773262,12.664392,3.5587065,27.049316,?,-13.331311,7.0659237,2.6581805,18.458206,?,1.0370057,1.7714688,1.7082537,0.6786824,0.90860325,1.3387754,0.46060982,0.8255599,1.7923194,1.0129644,1.4844342,1.4654359,1.0,1.0,1.0,1.0129644,1.4844342,1.4654359,0.7082544,59.720562,-0.9503336,0.8693638,-0.9609906,TASCA_DESTRA_DAVANTI_PANTALONI
-24.024004,89.17134,9.443058,35.09999,?,24.998753,4.0009546,2.0002387,5.3450775,0.80924857,-9.427487,7.203447,2.6839237,12.07547,?,-0.96100813,2.5482934,-2.6516876,4.720966,3.518378,0.74526656,22.287516,12.378983,0.55542225,-1.5478858,2.9067185,-1.8778636,0.0,1.0,?,6.566788,2.9067185,0.4426393,0.71860087,58.450245,0.9812256,-0.7800069,-0.7318977,TASCA_DESTRA_DAVANTI_PANTALONI
-18.728148,10.402353,3.225268,30.617035,?,27.3571,0.66026354,0.81256604,2.7376556,0.90506554,-26.83073,5.0173182,2.239937,29.910416,?,-0.68458086,0.6980111,-1.0196182,3.9692378,1.4398922,0.3627629,15.75485,2.0732894,0.13159691,-1.1730813,1.0236245,-0.8725947,0.0,1.0,?,11.183669,1.0236245,0.091528505,0.8530047,72.91597,0.011458313,-0.9328851,0.314482,TASCA_DESTRA_DAVANTI_PANTALONI
-10.51904,61.787785,7.860521,25.5,-36.33786,38.817837,7.5192046,2.742117,9.456375,0.7726202,0.846546,8.175622,2.8593044,9.627808,-1.3999392,-0.2709847,-12.425834,45.854374,2.8665886,2.7491024,0.95901537,8.21733,7.557564,0.9197104,-0.7723449,4.4188957,-5.7214026,0.016421694,0.17024076,10.366821,2.6965935,2.6485782,0.982194,0.804535,52.122677,0.9658305,0.6554938,0.7820177,TASCA_DESTRA_DAVANTI_PANTALONI
-9.470279,6.9795103,2.6418762,15.119934,?,31.13367,9.387579,3.0639157,9.420776,0.74796915,-28.998098,13.244711,3.6393285,33.659363,?,-0.30418125,0.32658276,-1.0736452,0.86225486,0.7259241,0.8418904,0.74348354,0.52696586,0.70877945,-0.54079574,0.44920442,-0.830636,0.0,1.0,?,1.6049563,0.44920442,0.27988577,0.45881715,69.60204,0.103046246,-0.22061366,0.94509125,TASCA_DESTRA_DAVANTI_PANTALONI
-6.5664864,5.4648805,2.3377085,9.779358,?,35.105984,0.78762984,0.88748515,2.4597168,0.93246186,-20.374588,7.8440313,2.8007197,23.878479,?,-0.1870475,0.32228807,-1.723028,2.6340818,0.83468133,0.3168775,6.938387,0.6966928,0.100411355,-0.2879673,0.40954694,-1.4221995,0.0,1.0,?,3.9758065,0.40954694,0.103009775,0.42389473,62.047077,-0.59329396,-0.8532968,0.9003531,TASCA_DESTRA_DAVANTI_PANTALONI
5.33832,37.055286,6.0873055,16.018677,-0.3152092,40.209373,4.1908717,2.0471618,5.9387207,0.86214226,-14.999792,39.147457,6.256793,22.679138,?,0.13276307,-0.35589293,-2.6806622,2.973534,0.9729114,0.32719028,8.841905,0.9465567,0.10705349,-0.10336894,0.16927941,-1.6376237,0.28272882,?,?,2.6973279,0.7063177,0.2618583,0.46007228,62.261536,-0.94382334,-0.9756628,0.9739241,TASCA_DESTRA_DAVANTI_PANTALONI
-2.0151455,10.573547,3.2516992,15.838623,-0.87229437,43.957607,0.021093018,0.14523436,0.5996704,0.98645717,-5.7938256,8.181581,2.8603463,9.599304,?,-0.04584293,0.34780914,-7.5869746,22.389324,1.1368201,0.050775096,501.28186,1.29236,0.0025781104,-0.16893733,0.7687172,-4.55031,0.19104725,?,?,26.412214,1.6499761,0.062470194,0.46232876,52.9351,0.30000067,-0.36125055,0.41528004,TASCA_DESTRA_DAVANTI_PANTALONI
-22.639822,20.276747,4.5029707,27.418518,?,20.421865,15.17405,3.8953884,14.820862,0.4917321,-1.8390497,7.889625,2.8088477,9.178162,-1.4283408,-1.1086069,12.310609,-11.104575,1.1559747,1.6031381,1.386828,1.3362778,2.570052,1.9232917,-1.912206,5.078858,-2.6560204,0.0,0.0,7.7149777,1.8499949,2.987365,1.6147964,0.31817695,46.12157,0.9894941,0.7890313,0.73669225,TASCA_DESTRA_DAVANTI_PANTALONI
-29.836256,6.460079,2.5416687,34.01947,?,-3.5702837,1.9494319,1.3962206,7.318115,-2.485465,-16.702747,24.376976,4.9373045,22.019958,?,8.356831,1.7863083,0.21375428,1.8203919,0.51478875,0.28279004,3.3138266,0.2650074,0.07997021,6.519006,1.544938,0.23698981,0.0,1.0,?,4.6486654,1.544938,0.3323401,0.36188653,50.1737,-0.23433203,-0.9922438,0.3305283,TASCA_DESTRA_DAVANTI_PANTALONI
-25.09704,57.35221,7.5731244,35.879517,?,17.154762,398.5245,19.96308,50.038147,-0.39461598,-4.881688,89.576385,9.46448,26.278687,-5.844992,-1.462978,5.1410575,-3.5141046,0.37935653,0.80016273,2.1092632,0.14391138,0.6402604,4.448991,2.5341094,1.5989392,0.63096696,0.0,0.0,9.345787,0.7170433,1.3653467,1.9041343,0.32409742,56.305088,0.8705759,0.7863432,0.983182,TASCA_DESTRA_DAVANTI_PANTALONI
-49.51064,5.209993,2.2825408,52.25,?,11.946809,0.75514954,0.8689934,2.75,0.8,-3.8244681,0.14605023,0.3821652,5.0,?,-4.1442566,12.945758,-3.123783,2.6266491,5.972655,2.2738686,6.8992863,35.67261,5.1704783,-4.75,10.45,-2.2,0.0,1.0,?,19.0,10.45,0.55,1.0867022,65.28191,-0.7819896,-0.118283875,-0.44838044,TASCA_DESTRA_DAVANTI_PANTALONI
