@RELATION WhereIsSmartphone
@ATTRIBUTE X_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE X_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE X_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE X_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Y_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_AVERAGE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_VARIANCE NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_STD NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE Z_GYROSCOPE_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_STD_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MIN_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Y_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_X_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE CORRELATION_Y_GYROSCOPE_Z_GYROSCOPE NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-15.3093195,97.748856,9.886802,37.90001,-2.0813007,21.767422,40.65867,6.3764153,21.218338,0.32474226,-24.656387,25.280115,5.0279336,31.654968,?,-0.7033134,0.62090683,-0.8828309,1.5505266,1.9663748,1.268198,2.4041333,3.86663,1.6083261,-2.508762,0.80872,-0.32235822,0.3914384,?,?,1.7861912,1.1972847,0.6703004,0.241857,63.237137,0.5811755,0.21337916,0.86336815,TASCA_DESTRA_DAVANTI_PANTALONI
-10.389343,282.95322,16.821213,51.0,-2.2075484,25.406935,46.959316,6.852687,19.274673,0.42512077,-14.163369,32.264748,5.680207,21.30458,?,-0.4089176,0.7335361,-1.7938483,2.4546885,2.9613733,1.206415,6.025497,8.769732,1.4554373,-2.4625466,1.6475333,-0.6690364,0.47422728,?,?,2.6459591,2.3938513,0.9047197,0.2059182,56.046295,0.77697617,-0.07835535,0.45133382,TASCA_DESTRA_DAVANTI_PANTALONI
-13.61667,119.24819,10.920082,34.100006,-3.0117655,-27.335482,51.05793,7.145483,37.49652,?,-21.764013,46.74771,6.8372297,31.137451,?,0.4981317,0.6256507,1.2559946,1.5282496,1.5971501,1.0450845,2.335547,2.5508883,1.0922017,0.6827302,0.82216126,1.2042258,?,?,1.0,0.90941787,1.0951444,1.2042258,0.25000572,64.93615,-0.8240755,0.8908608,-0.8570354,TASCA_DESTRA_DAVANTI_PANTALONI
-7.801333,277.74878,16.665796,44.899994,-1.5657139,-24.93936,19.84889,4.4552093,30.126785,?,-5.3396573,71.833046,8.475438,28.377335,-1.8608698,0.3128121,1.4610175,4.670592,3.7407439,1.966364,0.52566123,13.993164,3.8665879,0.27631977,0.90948945,1.4844342,1.6321621,?,1.7642679,0.0,1.4903679,1.5822484,1.0616496,0.17780693,50.950397,-0.786595,0.94378906,-0.8282761,TASCA_DESTRA_DAVANTI_PANTALONI
-8.662622,245.53947,15.6697,45.499985,-3.3750012,30.19234,29.551992,5.4361744,20.579575,0.52423394,-9.715233,31.325306,5.5969014,20.787048,-11.0499935,-0.28691456,0.8916536,-3.107732,2.8824866,2.7997098,0.97128284,8.308728,7.838374,0.94339037,-1.5478858,1.8413612,-1.1895976,0.24043082,6.0287476,25.07477,2.2109294,2.1888623,0.9900191,0.21919085,54.161697,0.776789,-0.17417452,-0.09185846,TASCA_DESTRA_DAVANTI_PANTALONI
-10.708734,326.66043,18.07375,53.0,-1.6259785,31.659584,25.529602,5.052683,15.001343,0.6350128,-22.828976,16.675032,4.083507,29.910416,?,-0.3382462,0.46908516,-1.3868158,3.57706,4.426036,1.2373391,12.79536,19.589794,1.5310078,-1.257374,1.0971779,-0.8725947,0.4910573,?,?,3.5330172,1.771958,0.50154245,0.26982862,73.82794,0.74226373,-0.038885534,0.40062052,TASCA_DESTRA_DAVANTI_PANTALONI
1.8782928,110.514275,10.512577,44.200012,-1.2803535,38.880882,4.1205626,2.029917,9.456375,0.7726202,7.274458,31.268034,5.5917826,19.957672,-0.39159772,0.048308905,0.2582038,5.3448496,5.178821,1.8800046,0.36301786,26.82019,3.5344172,0.13178195,-0.7723449,4.4188957,-5.7214026,0.466066,1.3515248,2.8998573,4.6740966,2.2146878,0.47382155,0.26400074,55.692715,0.13706173,0.8894903,-0.055454463,TASCA_DESTRA_DAVANTI_PANTALONI
-4.2962346,15.90658,3.9883053,15.119934,?,36.072327,15.649468,3.955941,11.399841,0.710359,-24.340715,16.100073,4.01249,33.659363,?,-0.11910057,0.17650405,-1.4819748,1.0081812,0.9939727,0.9859068,1.0164294,0.98798186,0.9720123,-0.54079574,0.44920442,-0.830636,0.0,1.0,?,1.3263285,0.44920442,0.33868262,0.30579042,64.70927,0.84120584,0.7337356,0.97704405,TASCA_DESTRA_DAVANTI_PANTALONI
2.6750643,72.3479,8.505757,27.89917,-0.5397053,35.63589,12.809355,3.579016,11.759949,0.7109152,-17.453533,46.644135,6.8296514,26.098633,?,0.075066574,-0.15326779,-2.041758,2.376563,1.245416,0.5240408,5.6480517,1.551061,0.27461877,-0.33815226,0.37470767,-1.1081034,0.44542384,?,?,2.3723888,1.0689898,0.45059636,0.27240118,60.30755,-0.43649805,-0.21312594,0.942666,TASCA_DESTRA_DAVANTI_PANTALONI
7.067525,34.659134,5.887201,19.438171,-0.2461117,41.04734,7.9815397,2.825162,9.1796875,0.7946337,-12.736224,56.073936,7.488253,24.299622,?,0.17217985,-0.55491525,-3.2228813,2.0838454,0.78619146,0.37727916,4.342412,0.618097,0.14233957,-0.10808489,0.15799057,-1.4617269,0.34897932,?,?,2.1175199,0.7999372,0.3777708,0.3089013,61.743572,-0.7253282,-0.77926886,0.9743008,TASCA_DESTRA_DAVANTI_PANTALONI
