@RELATION WhereIsSmartphone
@ATTRIBUTE ROTATION_X_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_X_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_X_STD NUMERIC 
@ATTRIBUTE ROTATION_X_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_X_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Y_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Y_STD NUMERIC 
@ATTRIBUTE ROTATION_Y_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Y_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_AVERAGE NUMERIC 
@ATTRIBUTE ROTATION_Z_VARIANCE NUMERIC 
@ATTRIBUTE ROTATION_Z_STD NUMERIC 
@ATTRIBUTE ROTATION_Z_DIFFERENCE_MIN_MAX NUMERIC 
@ATTRIBUTE ROTATION_Z_RATIO_MIN_MAX NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_AVERAGE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_STD_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_VARIANCE_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MIN_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE RATIO_DIFF_MIN_MAX_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE SIGNAL_MAGNITUDE_AREA NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Y NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_X_ROTATION_Z NUMERIC 
@ATTRIBUTE CORRELATION_ROTATION_Y_ROTATION_Z NUMERIC 
@ATTRIBUTE class {TASCA_DESTRA_DAVANTI_PANTALONI,TASCA_DESTRA_DIETRO_PANTALONI,TASCA_SINISTRA_DAVANTI_PANTALONI,TASCA_SINISTRA_DIETRO_PANTALONI,TASCA_GIACCA_ALTA,TASCA_GIACCA_BASSA,BORSA,MARSUPIO,ZAINO}
@DATA
-0.38276526,0.004501538,0.0670935,0.4736986,?,0.65186197,0.0017014169,0.041248236,0.163104,0.7788505,-0.12708946,0.0035523232,0.05960137,0.26584634,?,-0.5871876,3.0117784,-5.1291585,1.6265787,1.1257039,0.6920686,2.6457584,1.2672095,0.47895893,-0.8246494,1.781851,-2.1607378,1.4E-45,1.0,?,2.9042733,1.781851,0.61352736,0.0051102727,1.1617165,-0.16591376,-0.9096444,0.06614889,TASCA_DESTRA_DAVANTI_PANTALONI
0.14934506,0.0036512574,0.060425635,0.25539505,0.22079092,0.6752454,0.0034457876,0.05870083,0.17149109,0.77177066,-0.6228342,0.001396274,0.037366748,0.6872759,?,0.22117153,-0.239783,-1.0841495,1.029383,1.6170964,1.5709376,1.0596293,2.6150007,2.467845,0.124790475,-0.1052952,-0.843776,0.43620282,?,?,1.4892614,0.37160486,0.24952292,0.0063312203,1.4474251,0.20988081,0.23318481,0.88745594,TASCA_DESTRA_DAVANTI_PANTALONI
0.63205755,7.1588147E-4,0.02675596,0.11875194,0.8356987,0.118976355,0.017864196,0.13365701,0.54203784,-0.77559316,-0.14593458,0.091277964,0.30212244,1.0163565,-0.91644543,5.3124638,-4.331102,-0.81527185,0.20018375,0.08855999,0.4423935,0.040073536,0.007842873,0.19571203,-2.5511112,-1.2427773,0.48715138,2.367629,1.3628567,0.57562095,0.21908423,0.11684084,0.5333147,0.004396711,1.0738806,-0.7776654,0.6870737,-0.10368491,TASCA_DESTRA_DAVANTI_PANTALONI
0.5750551,0.0043122103,0.06566742,0.269127,0.5773867,-0.23549606,0.022782011,0.15093711,0.6231087,?,-0.6518354,0.004847137,0.069621384,0.7642004,?,-2.4418886,-0.8822091,0.36128148,0.4350648,0.9432076,2.1679707,0.18928137,0.8896407,4.7000966,-0.59008837,-0.48114237,0.8153734,?,?,1.0,0.43191022,0.3521681,0.8153734,0.0059640757,1.4623863,0.9762469,0.71437854,0.81342417,TASCA_DESTRA_DAVANTI_PANTALONI
0.5090225,0.016418051,0.12813294,0.32828918,0.4687627,-0.4058333,0.050549652,0.2248325,0.7203463,?,-0.39509428,0.12671928,0.35597652,0.9159345,-2.938234,-1.254265,-1.288357,1.0271809,0.56990397,0.3599477,0.63159364,0.32479057,0.12956238,0.3989105,-0.4021423,-0.42390817,1.0541248,?,2.657083,5.6E-45,0.455738,0.35841992,0.78646046,0.005043141,1.3896985,0.91202235,-0.9890866,-0.88861275,TASCA_DESTRA_DAVANTI_PANTALONI
0.18260823,0.25681025,0.5067645,1.6272995,-0.9922156,0.36144918,0.08075117,0.2841675,0.779124,-0.31544974,0.03403558,0.11532226,0.33959132,1.2047038,-1.0956575,0.50521135,5.3652163,10.619745,1.7833302,1.4922774,0.8367926,3.1802664,2.2268922,0.7002219,4.337852,1.2867745,0.29663864,1.3791099,1.4209253,1.0303206,2.088627,1.3507881,0.6467349,0.002709241,1.1476182,0.5771889,0.98580307,0.5445816,TASCA_DESTRA_DAVANTI_PANTALONI
0.081228495,0.101354055,0.31836152,1.4618957,-1.0006359,0.59258294,0.073727585,0.27152824,1.3531692,-0.89221567,0.3865239,0.030592512,0.17490715,0.7617807,-0.57302535,0.13707532,0.21015128,1.5331081,1.1724803,1.8201745,1.5524137,1.3747101,3.3130348,2.409988,1.1459696,2.6348526,2.2992344,1.0218023,1.5088779,1.4766829,1.0803496,1.9190507,1.7763239,0.0047476464,1.2736887,0.61868525,0.012638049,0.7748321,TASCA_DESTRA_DAVANTI_PANTALONI
-0.19706811,0.0095327,0.097635545,0.35820925,?,-0.6650236,0.0017452112,0.041775726,0.7361107,?,0.25743657,0.05808219,0.24100247,0.74016774,-0.07994975,0.2963325,-0.7655016,-2.5832524,2.3371358,0.40512258,0.17334148,5.4622045,0.16412432,0.03004727,0.48662418,6.5372195,13.433816,1.0,1.4E-45,1.4E-45,0.48662418,0.48395684,0.99451876,0.0048996145,1.1428095,-0.8065297,-0.8964667,0.6547581,TASCA_DESTRA_DAVANTI_PANTALONI
-0.675385,0.0063088397,0.0794282,0.81561697,?,-0.58721906,0.004827564,0.06948067,0.69695485,?,-0.36705422,0.0045108474,0.06716284,0.5151844,?,1.1501415,1.8400142,1.5998156,1.1431698,1.1826212,1.0345106,1.3068371,1.3985931,1.0702122,1.1702579,1.5831554,1.352826,1.0,1.0,1.0,1.1702579,1.5831554,1.352826,0.006406065,1.6296585,-0.849827,-0.7865994,0.3610623,TASCA_DESTRA_DAVANTI_PANTALONI
0.33099517,0.012632591,0.112394795,0.33991343,0.31406552,-0.5538408,0.0068492983,0.08276049,0.69329,?,0.5264958,0.011384546,0.10669839,0.33659577,0.5264425,-0.5976359,0.6286758,-1.0519377,1.3580731,1.053388,0.77564895,1.8443627,1.1096263,0.6016312,-0.2244869,0.41592884,-1.8527979,?,0.6971877,1.4E-45,0.4902904,1.0098565,2.059711,0.005514991,1.4113317,0.9451418,-0.9740187,-0.90340716,TASCA_DESTRA_DAVANTI_PANTALONI
-0.30336887,0.28850543,0.537127,1.4060681,-1.0071255,-0.20979334,0.010045581,0.10022765,0.48256165,-4.8358755,-0.27922222,0.37924525,0.61582893,1.4725863,-0.95810467,1.4460367,1.0864782,0.75134903,5.3590703,0.8722017,0.16275242,28.719637,0.7607358,0.026488349,1.7643856,0.9791689,0.5549631,8.471982,0.9315088,0.1099517,2.9137585,0.954829,0.32769668,0.0030636636,1.499442,0.16087905,0.9904958,0.15399474,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6010675,4.313785E-4,0.020769654,0.64993,?,-0.12442883,0.017487627,0.13224079,0.43877205,-3.175975,-0.71966463,9.228073E-4,0.030377744,0.75881267,?,4.8306127,0.83520496,0.17289835,0.15705936,0.68371284,4.353213,0.024667641,0.46746323,18.950464,1.9476389,0.85650915,0.43976796,1.4E-44,1.0,?,1.4812475,0.85650915,0.57823503,0.0062640808,1.4703338,-0.6052434,0.4250219,-0.6327726,TASCA_DESTRA_DAVANTI_PANTALONI
-0.28682324,0.0022546423,0.047483075,0.39926976,?,-0.55486345,0.0039542057,0.062882476,0.6324371,?,-0.1991933,0.010497085,0.10245528,0.42101878,-2.3858542,0.5169258,1.4399241,2.7855527,0.75510824,0.4634517,0.61375535,0.5701884,0.21478747,0.3766956,0.6313193,1.3458272,2.1317694,1.0,1.1E-44,1.1E-44,0.6313193,0.9483419,1.5021589,0.00434176,1.0501984,-0.9180135,-0.076481566,-0.29695734,TASCA_DESTRA_DAVANTI_PANTALONI
-0.6623504,0.0019347328,0.043985598,0.7364816,?,-0.07939914,0.008256858,0.09086726,0.33094466,-1.9441375,-0.57094127,0.033886027,0.18408157,0.80622447,?,8.342035,1.1601025,0.13906708,0.4840643,0.23894623,0.49362496,0.23431827,0.057095297,0.24366558,3.3700602,0.91349447,0.27106178,1.3E-44,1.0,?,2.225392,0.91349447,0.410487,0.005814955,1.338088,-0.24229647,-0.63748085,0.8328125,TASCA_DESTRA_DAVANTI_PANTALONI
0.36829576,0.0011799417,0.03435028,0.11465946,0.7433186,-0.8749593,0.0018076277,0.042516205,0.9271654,?,-0.053027052,0.009506316,0.09750034,0.35378954,-2.443423,-0.420929,-6.9454317,16.500244,0.8079338,0.35230935,0.43606213,0.65275705,0.12412187,0.19015019,-0.35812393,-1.3226267,3.6932096,?,4.3477135,1.4E-44,0.123666674,0.32408947,2.6206694,0.0062966426,1.3292804,0.014080381,0.4580637,-0.84064776,TASCA_DESTRA_DAVANTI_PANTALONI
